6459.585330,1.001079,0.004785
6459.585500,0.994417,0.004767
6459.585670,0.999856,0.004781
6459.585830,0.996101,0.004761
6459.586000,0.997125,0.004764
6459.586160,0.998428,0.004763
6459.586330,0.998684,0.004764
6459.586500,0.994523,0.004746
6459.586670,1.001303,0.004761
6459.587230,0.996353,0.004745
6459.587470,1.000014,0.004749
6459.588040,0.993739,0.004727
6459.588220,0.996736,0.004737
6459.588380,0.998476,0.004737
6459.588590,0.993405,0.004721
6459.588760,1.001321,0.004742
6459.588920,0.997348,0.004729
6459.589090,0.999635,0.004729
6459.589260,0.996560,0.004720
6459.589430,0.995626,0.004723
6459.589590,0.999890,0.004729
6459.589760,0.999636,0.004729
6459.589930,0.997715,0.004714
6459.590090,1.003828,0.004734
6459.590260,0.998030,0.004715
6459.590450,0.998401,0.004713
6459.590620,0.995416,0.004697
6459.590790,0.992821,0.004694
6459.590960,0.999745,0.004710
6459.591120,0.996842,0.004696
6459.591290,0.993170,0.004692
6459.591450,0.995973,0.004694
6459.591620,0.994330,0.004683
6459.591790,0.999894,0.004699
6459.591960,0.998201,0.004690
6459.592120,1.002379,0.004702
6459.592320,0.999662,0.004694
6459.592480,1.001196,0.004696
6459.592650,0.999991,0.004687
6459.592810,0.996651,0.004681
6459.593010,0.998142,0.004681
6459.593210,0.994649,0.004672
6459.593370,0.996498,0.004680
6459.593540,1.002946,0.004686
6459.593710,0.992796,0.004660
6459.593870,0.997515,0.004673
6459.594040,0.993571,0.004655
6459.594210,0.992874,0.004658
6459.594370,0.999546,0.004669
6459.594570,0.996906,0.004662
6459.594740,0.999633,0.004666
6459.594910,0.997929,0.004664
6459.595070,1.004626,0.004679
6459.595240,0.998023,0.004664
6459.595420,0.998334,0.004658
6459.595580,1.000238,0.004663
6459.595750,0.994709,0.004648
6459.595920,1.002633,0.004671
6459.596080,1.000008,0.004660
6459.596250,1.001774,0.004670
6459.596450,1.001052,0.004687
6459.596610,0.998755,0.004659
6459.596780,1.003006,0.004665
6459.596940,0.993243,0.004634
6459.597140,1.003614,0.004656
6459.597310,1.000241,0.004649
6459.597470,0.997027,0.004631
6459.597640,0.998660,0.004638
6459.597800,0.999689,0.004641
6459.598010,0.994071,0.004627
6459.598170,1.000077,0.004638
6459.598340,0.999486,0.004634
6459.598500,0.997463,0.004625
6459.598700,0.995677,0.004620
6459.598900,0.991878,0.004608
6459.599070,0.996254,0.004619
6459.599230,1.000279,0.004629
6459.599400,0.995379,0.004611
6459.599570,0.995504,0.004612
6459.599730,0.999182,0.004619
6459.599900,0.997953,0.004617
6459.600070,0.992811,0.004605
6459.600230,0.998383,0.004615
6459.600430,0.995241,0.004596
6459.600590,1.000136,0.004617
6459.600760,0.995227,0.004600
6459.600920,0.997567,0.004604
6459.601090,0.997599,0.004606
6459.601290,0.999884,0.004610
6459.601460,0.998420,0.004602
6459.601620,0.993584,0.004596
6459.601790,1.000652,0.004606
6459.601950,0.997678,0.004602
6459.602120,0.999606,0.004617
6459.602280,0.994669,0.004623
6459.602450,1.002987,0.004674
6459.602650,1.000642,0.004695
6459.602810,1.002122,0.004815
6459.602980,0.996124,0.004640
6459.603140,0.994172,0.004613
6459.603310,0.997773,0.004607
6459.603480,0.995589,0.004643
6459.603810,0.988952,0.004947
6459.604370,0.993403,0.004597
6459.604540,0.998729,0.004579
6459.604720,0.995501,0.004573
6459.604920,1.003659,0.004588
6459.605090,0.993786,0.004566
6459.605250,1.000703,0.004579
6459.605450,0.996609,0.004573
6459.605620,1.005185,0.004583
6459.605780,0.996431,0.004566
6459.605950,1.005218,0.004589
6459.606120,0.997998,0.004568
6459.606280,0.996920,0.004555
6459.606450,0.996727,0.004563
6459.606640,0.996909,0.004560
6459.606840,0.997503,0.004557
6459.607010,1.001987,0.004574
6459.607180,0.997834,0.004560
6459.607340,0.997291,0.004553
6459.607510,0.996730,0.004553
6459.607680,0.998273,0.004556
6459.607850,1.003525,0.004561
6459.608040,0.998538,0.004550
6459.608210,1.003988,0.004569
6459.608380,1.000178,0.004548
6459.608540,1.000484,0.004554
6459.608710,1.000272,0.004553
6459.608880,0.997336,0.004547
6459.609040,0.999358,0.004544
6459.609210,1.000966,0.004547
6459.609380,1.005781,0.004559
6459.609540,0.995148,0.004534
6459.609750,0.995185,0.004528
6459.609910,0.995672,0.004529
6459.610080,0.996553,0.004534
6459.610240,0.991764,0.004515
6459.610410,1.002545,0.004549
6459.610570,0.995486,0.004530
6459.610740,0.998545,0.004527
6459.610940,0.999321,0.004536
6459.611100,0.993600,0.004524
6459.611310,0.999590,0.004531
6459.611480,0.994698,0.004514
6459.611680,0.994537,0.004513
6459.611850,0.999154,0.004524
6459.612020,0.999003,0.004524
6459.612210,1.001848,0.004533
6459.612380,0.999035,0.004523
6459.612550,0.994791,0.004515
6459.612710,0.994680,0.004513
6459.612950,1.001413,0.004522
6459.613110,0.994651,0.004505
6459.613280,0.996609,0.004513
6459.613440,0.999766,0.004519
6459.613610,0.997993,0.004512
6459.613770,0.996574,0.004505
6459.613950,0.993994,0.004504
6459.614110,0.996551,0.004508
6459.614280,0.997238,0.004508
6459.614450,1.002145,0.004516
6459.614610,0.994380,0.004499
6459.614780,0.994932,0.004496
6459.614950,0.995729,0.004500
6459.615110,0.995181,0.004490
6459.615280,0.999379,0.004504
6459.615450,0.996366,0.004496
6459.615610,0.989727,0.004480
6459.615780,0.998600,0.004495
6459.615950,1.000077,0.004499
6459.616110,0.998309,0.004495
6459.616280,0.999628,0.004498
6459.616440,0.996876,0.004488
6459.616610,0.995011,0.004484
6459.616800,0.996578,0.004489
6459.617000,1.006558,0.004511
6459.617200,0.996947,0.004483
6459.617360,0.994523,0.004480
6459.617530,0.994986,0.004477
6459.617690,0.992318,0.004470
6459.617860,0.994060,0.004468
6459.618030,0.996926,0.004482
6459.618190,1.000724,0.004483
6459.618360,0.999262,0.004483
6459.618560,0.995373,0.004478
6459.618750,1.005448,0.004494
6459.618920,0.998966,0.004479
6459.619090,1.000849,0.004479
6459.619250,1.000195,0.004480
6459.619420,0.997056,0.004468
6459.619580,0.991777,0.004462
6459.619790,0.995941,0.004472
6459.619960,0.999531,0.004474
6459.620120,0.999622,0.004476
6459.620290,1.000788,0.004474
6459.620450,0.993700,0.004460
6459.620620,0.994718,0.004464
6459.620790,0.999095,0.004471
6459.620980,0.992172,0.004457
6459.621190,0.994462,0.004457
6459.621350,1.000048,0.004468
6459.621520,0.997112,0.004460
6459.621690,0.995930,0.004458
6459.621890,1.002272,0.004473
6459.622090,1.002893,0.004479
6459.622260,0.995962,0.004456
6459.622430,1.002542,0.004464
6459.622590,0.996734,0.004459
6459.622790,0.996200,0.004452
6459.622960,1.001075,0.004460
6459.623130,0.998549,0.004451
6459.623300,0.998913,0.004455
6459.623470,1.000118,0.004461
6459.623630,0.996779,0.004453
6459.623800,0.992715,0.004439
6459.623970,1.000639,0.004457
6459.624170,0.994070,0.004449
6459.624370,0.997106,0.004453
6459.624540,0.997020,0.004443
6459.624710,0.995933,0.004446
6459.624880,1.003578,0.004460
6459.625080,0.996892,0.004450
6459.625250,0.998332,0.004448
6459.625410,1.001186,0.004457
6459.625580,0.999853,0.004450
6459.625750,0.997290,0.004437
6459.625920,0.999466,0.004449
6459.626090,0.998424,0.004444
6459.626260,1.002563,0.004453
6459.626460,0.992745,0.004431
6459.626620,0.996721,0.004436
6459.626790,0.999213,0.004444
6459.626960,0.996200,0.004439
6459.627160,0.998536,0.004444
6459.627360,0.998153,0.004437
6459.627560,0.993579,0.004430
6459.627730,0.999796,0.004438
6459.627900,1.002729,0.004445
6459.628070,1.000862,0.004439
6459.628240,1.001827,0.004442
6459.628410,1.000257,0.004445
6459.628580,1.003398,0.004444
6459.628750,0.999526,0.004438
6459.628940,1.004647,0.004450
6459.629140,1.000488,0.004434
6459.629310,0.997363,0.004433
6459.629480,0.996460,0.004426
6459.629650,1.004215,0.004628
6459.629980,0.989398,0.005212
6459.630310,1.000168,0.004434
6459.630510,0.996167,0.004426
6459.630700,0.999268,0.004429
6459.630870,0.996364,0.004423
6459.631030,1.000220,0.004430
6459.631240,0.995609,0.004423
6459.631410,0.993709,0.004419
6459.631570,0.997271,0.004420
6459.631740,0.997808,0.004426
6459.631910,1.001668,0.004433
6459.632070,0.998154,0.004431
6459.632280,1.001441,0.004430
6459.632440,1.003183,0.004440
6459.632610,1.002045,0.004434
6459.632770,0.994254,0.004409
6459.632940,1.001788,0.004426
6459.633100,0.999176,0.004427
6459.633270,1.002110,0.004427
6459.633440,0.994628,0.004408
6459.633600,0.997184,0.004419
6459.633770,1.001744,0.004433
6459.633970,0.999822,0.004424
6459.634140,1.000061,0.004424
6459.634300,0.995941,0.004402
6459.634470,0.996096,0.004408
6459.634630,0.997581,0.004414
6459.634800,1.000333,0.004418
6459.634970,0.996935,0.004412
6459.635130,0.999644,0.004418
6459.635330,0.996160,0.004410
6459.635620,1.002317,0.004421
6459.635860,0.996554,0.004406
6459.636370,1.002546,0.004418
6459.636540,0.995719,0.004403
6459.636710,1.002155,0.004422
6459.636880,0.997092,0.004400
6459.637080,1.005905,0.004431
6459.637280,0.995782,0.004403
6459.637450,1.000391,0.004412
6459.637620,0.995316,0.004401
6459.637790,0.996157,0.004405
6459.637950,1.000255,0.004412
6459.638120,1.004705,0.004424
6459.638290,1.001077,0.004411
6459.638460,1.000713,0.004415
6459.638630,1.002201,0.004415
6459.638800,0.997744,0.004400
6459.638970,0.996820,0.004399
6459.639140,1.003929,0.004420
6459.639310,1.005598,0.004418
6459.639470,0.997476,0.004398
6459.639640,1.008375,0.004423
6459.639840,1.002207,0.004405
6459.640040,0.997300,0.004397
6459.640210,1.001716,0.004410
6459.640380,0.998696,0.004400
6459.640550,0.998885,0.004404
6459.640720,1.000311,0.004400
6459.640890,1.004449,0.004413
6459.641060,0.997469,0.004390
6459.641230,0.998985,0.004397
6459.641420,1.000072,0.004402
6459.641590,1.003953,0.004407
6459.641760,1.005455,0.004406
6459.641930,1.004728,0.004403
6459.642100,1.003396,0.004406
6459.642270,0.998295,0.004391
6459.642440,0.999952,0.004391
6459.642600,1.003986,0.004404
6459.642770,0.997286,0.004387
6459.642940,1.005006,0.004407
6459.643110,1.004107,0.004407
6459.643280,1.006337,0.004406
6459.643450,1.010182,0.004412
6459.643610,1.004855,0.004404
6459.643780,1.000089,0.004397
6459.643950,1.000912,0.004393
6459.644120,1.009620,0.004412
6459.644280,1.011531,0.004417
6459.644450,1.003653,0.004400
6459.644610,1.008113,0.004418
6459.644780,1.004372,0.004396
6459.644950,1.000274,0.004390
6459.645120,1.006055,0.004398
6459.645290,1.005315,0.004401
6459.645460,1.004500,0.004399
6459.645620,1.002441,0.004392
6459.645790,1.006733,0.004403
6459.645960,1.008398,0.004406
6459.646130,1.004134,0.004404
6459.646290,1.004902,0.004400
6459.646490,0.999903,0.004389
6459.646660,1.003093,0.004394
6459.646830,1.004183,0.004394
6459.647000,1.011055,0.004417
6459.647170,1.006884,0.004402
6459.647340,1.004262,0.004393
6459.647510,1.009223,0.004410
6459.647680,1.010171,0.004409
6459.647850,1.007271,0.004403
6459.648020,1.007031,0.004402
6459.648190,1.009462,0.004405
6459.648360,1.009702,0.004408
6459.648530,1.014353,0.004415
6459.648700,1.009401,0.004404
6459.648870,1.010032,0.004405
6459.649060,1.010676,0.004407
6459.649230,1.009354,0.004403
6459.649400,1.009382,0.004409
6459.649610,1.010350,0.004409
6459.649780,1.012643,0.004408
6459.649950,1.008017,0.004406
6459.650120,1.006770,0.004399
6459.650290,1.012594,0.004419
6459.650460,1.010321,0.004413
6459.650620,1.012741,0.004412
6459.650790,1.013402,0.004413
6459.650960,1.016510,0.004421
6459.651130,1.003435,0.004390
6459.651300,1.006155,0.004397
6459.651470,1.008115,0.004401
6459.651640,1.017387,0.004420
6459.651810,1.013325,0.004411
6459.652010,1.016719,0.004421
6459.652220,1.011731,0.004411
6459.652510,1.013379,0.004417
6459.652680,1.011745,0.004409
6459.652850,1.012127,0.004412
6459.653020,1.006619,0.004394
6459.653200,1.006639,0.004396
6459.653380,1.014319,0.004420
6459.653550,1.010817,0.004408
6459.653790,1.006253,0.004395
6459.653960,1.010856,0.004404
6459.654170,1.009223,0.004400
6459.654340,1.014168,0.004416
6459.654560,1.014345,0.004412
6459.654740,1.010401,0.004402
6459.654930,1.015874,0.004417
6459.655120,1.011811,0.004407
6459.655290,1.012930,0.004410
6459.655480,1.017718,0.004414
6459.655650,1.015741,0.004424
6459.655860,1.014203,0.004413
6459.656090,1.019275,0.004417
6459.656260,1.010276,0.004408
6459.656450,1.013350,0.004409
6459.656620,1.007922,0.004396
6459.656840,1.009678,0.004404
6459.657010,1.009007,0.004395
6459.657190,1.010504,0.004401
6459.657390,1.014694,0.004405
6459.657570,1.012263,0.004403
6459.657770,1.015140,0.004407
6459.657960,1.016463,0.004414
6459.658130,1.007896,0.004397
6459.663120,0.999857,0.004328
6459.663310,1.001147,0.004328
6459.663490,1.000865,0.004324
6459.663700,1.007103,0.004345
6459.663890,1.003174,0.004334
6459.664070,0.996930,0.004317
6459.664260,0.998984,0.004318
6459.664460,1.002646,0.004327
6459.664630,0.997729,0.004318
6459.664830,0.998856,0.004322
6459.665030,1.002747,0.004332
6459.665220,1.002285,0.004326
6459.665400,1.000237,0.004325
6459.665570,1.001504,0.004332
6459.665790,0.996570,0.004317
6459.665970,1.001476,0.004331
6459.666140,0.999375,0.004329
6459.666310,1.002890,0.004329
6459.666510,1.001760,0.004324
6459.666720,0.995551,0.004309
6459.666900,0.996747,0.004320
6459.667080,0.999041,0.004322
6459.667330,0.999312,0.004326
6459.667530,1.006142,0.004340
6459.667730,1.001702,0.004329
6459.667900,1.002840,0.004328
6459.668090,0.998380,0.004321
6459.668270,0.999352,0.004330
6459.668430,0.997620,0.004322
6459.668600,0.999037,0.004325
6459.668800,0.997004,0.004328
6459.669000,1.002385,0.004341
6459.669170,0.991222,0.004307
6459.669340,1.004677,0.004341
6459.669510,1.004955,0.004341
6459.669680,0.998687,0.004320
6459.669850,0.998855,0.004325
6459.670020,1.004331,0.004331
6459.670190,0.999204,0.004324
6459.670390,1.002709,0.004330
6459.670550,1.002850,0.004338
6459.670720,1.001933,0.004328
6459.670890,1.000987,0.004331
6459.671060,1.002627,0.004333
6459.671230,1.000519,0.004331
6459.671400,0.999262,0.004333
6459.671570,1.000409,0.004330
6459.671770,0.997427,0.004327
6459.671940,0.999110,0.004325
6459.672110,0.997082,0.004325
6459.672270,0.994628,0.004316
6459.672440,1.002318,0.004340
6459.672610,0.996263,0.004335
6459.672780,1.004880,0.004383
6459.672950,0.997232,0.004392
6459.673190,0.999587,0.004378
6459.673370,1.002038,0.004368
6459.673540,0.999541,0.004341
6459.673700,1.001106,0.004346
6459.673870,1.000527,0.004338
6459.674040,0.999315,0.004335
6459.674210,0.992300,0.004317
6459.674380,1.000031,0.004332
6459.674550,0.998061,0.004331
6459.674720,0.996383,0.004320
6459.674930,0.996198,0.004318
6459.675100,1.003062,0.004337
6459.675270,1.000542,0.004326
6459.675440,0.996920,0.004327
6459.675600,1.006817,0.004347
6459.675770,0.998360,0.004327
6459.675940,1.002011,0.004332
6459.676140,0.995172,0.004322
6459.676310,1.001496,0.004330
6459.676490,0.994563,0.004317
6459.676670,1.000163,0.004330
6459.676870,1.001074,0.004336
6459.677040,0.996273,0.004330
6459.677240,0.992681,0.004318
6459.677420,0.997255,0.004332
6459.677600,0.997651,0.004325
6459.677780,1.000685,0.004337
6459.677970,0.996051,0.004326
6459.678150,0.999383,0.004338
6459.678320,0.999781,0.004340
6459.678500,1.002874,0.004352
6459.678760,1.003249,0.004350
6459.678950,0.999872,0.004346
6459.679140,0.999739,0.004342
6459.679360,0.995007,0.004332
6459.679530,1.002768,0.004352
6459.679720,0.999693,0.004350
6459.679910,1.002746,0.004347
6459.680120,0.998027,0.004340
6459.680300,0.998066,0.004339
6459.680480,1.000612,0.004347
6459.680680,0.998310,0.004337
6459.680860,0.996470,0.004341
6459.681090,1.000798,0.004351
6459.681260,0.999508,0.004350
6459.681460,0.994376,0.004330
6459.681660,1.000865,0.004353
6459.681830,1.004533,0.004356
6459.682010,0.999325,0.004348
6459.682240,1.003052,0.004359
6459.682460,0.996447,0.004343
6459.682630,1.004852,0.004359
6459.682820,0.998026,0.004347
6459.682990,1.002584,0.004352
6459.683170,0.997597,0.004343
6459.683350,1.003013,0.004356
6459.683520,0.992258,0.004334
6459.683700,1.001207,0.004353
6459.683900,0.999123,0.004345
6459.684110,1.000963,0.004357
6459.684280,1.001648,0.004359
6459.684480,1.004953,0.004372
6459.684700,1.000945,0.004372
6459.684910,1.002529,0.004379
6459.685140,1.002563,0.004373
6459.685350,0.996386,0.004360
6459.685560,0.996468,0.004359
6459.685780,1.000934,0.004359
6459.685970,0.996166,0.004347
6459.686160,0.999019,0.004356
6459.686330,0.998662,0.004356
6459.686550,1.000374,0.004358
6459.686760,0.997443,0.004354
6459.686980,1.003155,0.004363
6459.687210,0.997713,0.004363
6459.687430,0.995237,0.004358
6459.687620,1.000863,0.004407
6459.687840,0.998521,0.004424
6459.688060,1.001848,0.004394
6459.688280,0.999308,0.004438
6459.688500,1.001105,0.004520
6459.688680,1.003148,0.004504
6459.688850,0.997977,0.004516
6459.689070,0.999373,0.004420
6459.689280,1.002631,0.004384
6459.689510,1.003120,0.004387
6459.689700,1.000336,0.004375
6459.689880,0.994575,0.004359
6459.690060,0.997432,0.004365
6459.690270,1.004927,0.004380
6459.690480,0.999057,0.004374
6459.690660,1.004305,0.004385
6459.690870,0.998743,0.004368
6459.691040,1.005014,0.004385
6459.691220,0.998254,0.004370
6459.691400,1.007119,0.004388
6459.691610,1.002750,0.004388
6459.691770,1.001812,0.004384
6459.691940,0.997174,0.004374
6459.692100,1.000680,0.004373
6459.692270,1.005136,0.004382
6459.692440,1.001150,0.004374
6459.692600,0.999865,0.004377
6459.692770,1.001511,0.004379
6459.692930,1.000195,0.004384
6459.693100,1.004569,0.004385
6459.693270,0.996934,0.004375
6459.693430,0.999080,0.004377
6459.693600,0.999552,0.004376
6459.693770,0.999469,0.004382
6459.693930,1.001418,0.004389
6459.694100,0.997293,0.004381
6459.694260,1.003433,0.004388
6459.694430,1.001097,0.004386
6459.694600,0.998674,0.004385
6459.694760,1.003498,0.004402
6459.694930,0.997037,0.004382
6459.695100,1.003136,0.004397
6459.695270,1.001741,0.004398
6459.695430,0.999866,0.004389
6459.695600,1.003441,0.004398
6459.695770,0.998831,0.004388
6459.695940,1.000605,0.004397
6459.696110,0.992157,0.004375
6459.696270,1.001766,0.004400
6459.696440,0.999215,0.004396
6459.696610,1.001184,0.004396
6459.696780,0.996380,0.004386
6459.696950,1.001802,0.004398
6459.697120,1.000760,0.004406
6459.697290,1.002946,0.004402
6459.697460,1.003254,0.004406
6459.697660,1.000522,0.004400
6459.697830,1.005494,0.004405
6459.698000,0.994588,0.004388
6459.698170,1.003240,0.004409
6459.698340,0.998581,0.004397
6459.698510,1.000211,0.004407
6459.698680,1.000360,0.004408
6459.698850,1.002058,0.004407
6459.699050,1.002654,0.004404
6459.699220,1.001316,0.004405
6459.699390,1.001135,0.004409
6459.699560,0.996434,0.004400
6459.699730,0.999359,0.004404
6459.699900,0.996430,0.004402
6459.700060,0.995318,0.004395
6459.700230,0.995960,0.004398
6459.700400,0.996089,0.004404
6459.700570,1.002188,0.004414
6459.700740,1.002236,0.004417
6459.700910,1.001365,0.004414
6459.701080,1.001122,0.004413
6459.701250,1.003767,0.004419
6459.701420,1.002628,0.004420
6459.701590,0.994763,0.004407
6459.701750,1.001917,0.004421
6459.701930,0.998336,0.004412
6459.702100,0.995005,0.004410
6459.702290,0.999493,0.004418
6459.702470,1.000600,0.004425
6459.702630,0.998658,0.004425
6459.702800,1.001361,0.004430
6459.702960,0.996214,0.004417
6459.703140,1.004561,0.004438
6459.703300,1.000678,0.004429
6459.703470,0.998252,0.004424
6459.703660,0.999874,0.004431
6459.703830,1.000619,0.004436
6459.703990,1.000464,0.004439
6459.704160,1.001283,0.004440
6459.704360,1.002675,0.004441
6459.704530,1.004576,0.004446
6459.704690,1.000743,0.004440
6459.704860,0.999065,0.004434
6459.705030,0.996661,0.004426
6459.705190,1.004037,0.004450
6459.705350,1.004753,0.004450
6459.705520,0.997863,0.004436
6459.705690,0.999160,0.004441
6459.705850,1.003114,0.004461
6459.706020,1.004113,0.004477
6459.706180,1.000140,0.004477
6459.706350,1.001837,0.004611
6459.706520,0.995599,0.004627
6459.706680,1.005616,0.004645
6459.706850,0.998804,0.004642
6459.707010,0.995115,0.004501
6459.707220,0.992305,0.004445
6459.707420,1.000680,0.004459
6459.707590,0.999813,0.004458
6459.707750,1.005096,0.004467
6459.707950,1.001359,0.004456
6459.708140,0.998725,0.004451
6459.708340,1.000224,0.004463
6459.708510,0.997868,0.004457
6459.708680,1.000065,0.004465
6459.708840,1.004209,0.004475
6459.709010,1.000843,0.004470
6459.709180,0.998768,0.004474
6459.709350,1.002112,0.004478
6459.709520,0.997985,0.004463
6459.709720,1.003358,0.004473
6459.709920,0.998942,0.004468
6459.710090,0.997244,0.004460
6459.710260,0.999225,0.004466
6459.710430,1.001969,0.004479
6459.710600,0.996388,0.004465
6459.710760,1.000839,0.004475
6459.710930,0.997592,0.004473
6459.711100,0.998633,0.004475
6459.711270,1.000086,0.004474
6459.711440,0.999241,0.004481
6459.711610,1.003858,0.004491
6459.711770,1.000307,0.004482
6459.711940,1.005978,0.004499
6459.712160,0.997188,0.004475
6459.712330,0.996079,0.004474
6459.712500,0.995119,0.004476
6459.712670,0.997552,0.004489
6459.712830,0.998941,0.004493
6459.713000,0.998455,0.004487
6459.713170,0.998287,0.004486
6497.459500,1.002689,0.004676
6497.459690,1.000380,0.004652
6497.459890,0.999210,0.004612
6497.460080,1.000395,0.004604
6497.460270,0.995757,0.004571
6497.460460,0.998659,0.004570
6497.460650,0.999024,0.004545
6497.460840,1.007368,0.004557
6497.461030,1.001708,0.004526
6497.461220,1.008234,0.004533
6497.461410,0.995350,0.004483
6497.461600,0.998389,0.004487
6497.461790,1.009277,0.004516
6497.461980,1.004025,0.004496
6497.462170,1.000445,0.004459
6497.462360,1.001578,0.004473
6497.462550,1.001893,0.004462
6497.462770,1.002697,0.004454
6497.462960,1.004066,0.004418
6497.463180,1.005527,0.004420
6497.463370,1.008490,0.004411
6497.463610,1.000692,0.004373
6497.463830,1.004488,0.004389
6497.464020,1.003811,0.004371
6497.464210,0.999015,0.004368
6497.464440,1.008229,0.004354
6497.464630,1.007773,0.004356
6497.464820,1.006954,0.004349
6497.465020,1.002259,0.004346
6497.465210,1.008953,0.004353
6497.465390,1.006605,0.004331
6497.465580,0.998858,0.004314
6497.465770,0.998455,0.004310
6497.465970,1.010034,0.004327
6497.466160,0.994549,0.004275
6497.466380,0.997203,0.004264
6497.466570,1.003526,0.004276
6497.466790,0.996031,0.004258
6497.467020,1.006155,0.004271
6497.467210,1.002142,0.004256
6497.467440,1.004084,0.004256
6497.467630,1.005715,0.004248
6497.467820,1.005064,0.004248
6497.468010,1.001123,0.004233
6497.468200,1.008139,0.004249
6497.468390,1.003540,0.004231
6497.468580,1.001473,0.004223
6497.468770,1.001949,0.004209
6497.468960,1.000356,0.004194
6497.469180,1.006486,0.004215
6497.469370,1.008480,0.004224
6497.469590,1.008380,0.004224
6497.469850,1.006158,0.004204
6497.470040,1.003174,0.004194
6497.470230,1.010503,0.004212
6497.470430,1.010919,0.004207
6497.470620,1.006413,0.004191
6497.470810,0.998151,0.004174
6497.471010,1.004916,0.004190
6497.471200,0.999081,0.004162
6497.471390,1.012661,0.004200
6497.471580,1.007022,0.004181
6497.471810,1.005199,0.004177
6497.472030,1.017108,0.004232
6497.472250,1.017941,0.004209
6497.472430,1.002176,0.004159
6497.472650,1.003824,0.004150
6497.472840,1.012463,0.004170
6497.473070,1.001703,0.004149
6497.473260,1.006188,0.004152
6497.473450,1.003139,0.004142
6497.473650,1.006800,0.004153
6497.473890,1.007672,0.004152
